"UPC","HSY Item Description","Hsy Seasonal Segmentation","Store Nbr","Store Name","Building City","Building State/Prov","Building Postal Code","Store Type","WM Date","SeasonAndYear","OH Qty","POS Qty","POS Sales","MSO"
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/16/2018 12:00:00 AM","EAS2018",0,0,0,26.1323667260778
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/19/2018 12:00:00 AM","EAS2018",0,0,0,23.9683816681509
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/26/2018 12:00:00 AM","EAS2018",0,0,0,27.3617892123753
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","3/1/2018 12:00:00 AM","EAS2018",0,4,11.92,31.5911509631725
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","3/4/2018 12:00:00 AM","EAS2018",0,0,0,34.0462292997331
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,8.5107100230577
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,19.8657304454663
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,19.4242697689004
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/14/2018 12:00:00 AM","EAS2018",0,0,0,20.0726651376066
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/17/2018 12:00:00 AM","EAS2018",0,0,0,31.4561820939039
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/20/2018 12:00:00 AM","EAS2018",0,0,0,24.0575818238674
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/23/2018 12:00:00 AM","EAS2018",0,0,0,33.0243203106616
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","2/27/2018 12:00:00 AM","EAS2018",0,5,14.9,26.7395169308914
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","3/2/2018 12:00:00 AM","EAS2018",0,7,20.86,36.7086667484536
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",457,"VIDOR TX","VIDOR","TX",77662,"Supercenter","3/5/2018 12:00:00 AM","EAS2018",0,4,11.92,30.2563728612177
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",458,"ARANSAS PASS TX","ARANSAS PASS","TX",78336,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,60.3985872604095
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",458,"ARANSAS PASS TX","ARANSAS PASS","TX",78336,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,6.03985872604095
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",458,"ARANSAS PASS TX","ARANSAS PASS","TX",78336,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,14.0982603161374
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",459,"COVINGTON GA","COVINGTON","GA",30014,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,18.729765281674
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",459,"COVINGTON GA","COVINGTON","GA",30014,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,37.4595305633479
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",459,"COVINGTON GA","COVINGTON","GA",30014,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,93.6488264083698
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",459,"COVINGTON GA","COVINGTON","GA",30014,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,21.8595432921887
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",459,"COVINGTON GA","COVINGTON","GA",30014,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,23.3733066623311
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",460,"PANA IL","PANA","IL",62557,"Wal-Mart","1/27/2018 12:00:00 AM","EAS2018",0,0,0,4.21082686859231
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",460,"PANA IL","PANA","IL",62557,"Wal-Mart","2/4/2018 12:00:00 AM","EAS2018",0,0,0,4.9144637343623
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",460,"PANA IL","PANA","IL",62557,"Wal-Mart","1/30/2018 12:00:00 AM","EAS2018",0,0,0,8.42165373718461
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",460,"PANA IL","PANA","IL",62557,"Wal-Mart","2/2/2018 12:00:00 AM","EAS2018",0,0,0,21.0541343429615
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",461,"EAGLE PASS TX","EAGLE PASS","TX",78852,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,3.5690074290242
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",462,"ALVIN TX","ALVIN","TX",77511,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,103.1809199032
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",462,"ALVIN TX","ALVIN","TX",77511,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,20.6361839806399
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",462,"ALVIN TX","ALVIN","TX",77511,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,41.2723679612798
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",463,"BEEVILLE TX","BEEVILLE","TX",78102,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,46.2140705553133
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",463,"BEEVILLE TX","BEEVILLE","TX",78102,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,4.62140705553133
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",463,"BEEVILLE TX","BEEVILLE","TX",78102,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,10.787305241893
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",464,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78410,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,21.2469872654729
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",464,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78410,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,42.4939745309458
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",464,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78410,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,106.234936327365
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",464,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78410,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,10.6234936327365
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",464,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78410,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,24.7973976701472
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",464,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78410,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,24.2463443885884
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",464,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78410,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,21.6977229613788
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",465,"FLORESVILLE TX","FLORESVILLE","TX",78114,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,1.46420817600993
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",465,"FLORESVILLE TX","FLORESVILLE","TX",78114,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,3.41776007663936
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","4/1/2018 12:00:00 AM","EAS2018",0,0,0,9.82419611394918
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,3.65443839799297
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/9/2018 12:00:00 AM","EAS2018",0,0,0,4.98423344509907
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,1.46420817600993
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/8/2018 12:00:00 AM","EAS2018",0,0,0,3.49913531655934
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/11/2018 12:00:00 AM","EAS2018",0,0,0,3.64561074841532
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","3/31/2018 12:00:00 AM","EAS2018",0,4,11.92,24.5315744695153
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,3.41776007663936
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,3.34180985271404
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",466,"BOLIVAR TN","BOLIVAR","TN",38008,"Supercenter","2/10/2018 12:00:00 AM","EAS2018",0,0,0,4.55701343551915
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",467,"DENTON TX","DENTON","TX",76205,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,4.16384200052823
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",467,"DENTON TX","DENTON","TX",76205,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,8.32768400105646
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",467,"DENTON TX","DENTON","TX",76205,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,16.6553680021129
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",467,"DENTON TX","DENTON","TX",76205,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,41.6384200052823
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",468,"TEXARKANA AR","TEXARKANA","AR",71854,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,12.2766289932576
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",468,"TEXARKANA AR","TEXARKANA","AR",71854,"Supercenter","2/9/2018 12:00:00 AM","EAS2018",0,0,0,16.7439092296297
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",468,"TEXARKANA AR","TEXARKANA","AR",71854,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,4.91882434128335
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",468,"TEXARKANA AR","TEXARKANA","AR",71854,"Supercenter","2/8/2018 12:00:00 AM","EAS2018",0,0,0,11.7549077040665
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",468,"TEXARKANA AR","TEXARKANA","AR",71854,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,11.4815377574603
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",468,"TEXARKANA AR","TEXARKANA","AR",71854,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,11.2263924739612
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",468,"TEXARKANA AR","TEXARKANA","AR",71854,"Supercenter","2/10/2018 12:00:00 AM","EAS2018",0,0,0,15.3087170099471
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",469,"LAKE CHARLES LA","LAKE CHARLES","LA",70607,"Supercenter","1/23/2018 12:00:00 AM","EAS2018",0,0,0,9.21993585831251
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",469,"LAKE CHARLES LA","LAKE CHARLES","LA",70607,"Supercenter","1/24/2018 12:00:00 AM","EAS2018",0,0,0,9.21993585831251
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",469,"LAKE CHARLES LA","LAKE CHARLES","LA",70607,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,9.21993585831251
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",470,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78416,"Supercenter","2/4/2018 12:00:00 AM","EAS2018",0,0,0,9.87946272153565
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",470,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78416,"Supercenter","2/7/2018 12:00:00 AM","EAS2018",0,0,0,9.65991910550152
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",470,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78416,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,16.9299070351148
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",470,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78416,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,42.324767587787
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",470,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78416,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,8.64452988134369
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",470,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78416,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,8.46495351755739
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",470,"CORPUS CHRISTI TX","CORPUS CHRISTI","TX",78416,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,10.5636109941984
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",471,"LANCASTER, TX","LANCASTER","TX",75146,"Supercenter","1/24/2018 12:00:00 AM","EAS2018",0,0,0,1.37269516500931
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",471,"LANCASTER, TX","LANCASTER","TX",75146,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,2.74539033001861
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",471,"LANCASTER, TX","LANCASTER","TX",75146,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,1.37269516500931
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",471,"LANCASTER, TX","LANCASTER","TX",75146,"Supercenter","1/17/2018 12:00:00 AM","EAS2018",0,0,0,2.74539033001861
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",471,"LANCASTER, TX","LANCASTER","TX",75146,"Supercenter","1/23/2018 12:00:00 AM","EAS2018",0,0,0,1.37269516500931
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",471,"LANCASTER, TX","LANCASTER","TX",75146,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,5.49078066003723
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",471,"LANCASTER, TX","LANCASTER","TX",75146,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,13.7269516500931
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",472,"BROKEN ARROW, OK","BROKEN ARROW","OK",74012,"Supercenter","1/30/2018 12:00:00 AM","EAS2018",0,0,0,42.0959850602854
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",472,"BROKEN ARROW, OK","BROKEN ARROW","OK",74012,"Supercenter","2/2/2018 12:00:00 AM","EAS2018",0,0,0,105.239962650713
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",472,"BROKEN ARROW, OK","BROKEN ARROW","OK",74012,"Supercenter","2/5/2018 12:00:00 AM","EAS2018",0,0,0,21.4945067319897
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",472,"BROKEN ARROW, OK","BROKEN ARROW","OK",74012,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,21.0479925301427
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",472,"BROKEN ARROW, OK","BROKEN ARROW","OK",74012,"Supercenter","2/6/2018 12:00:00 AM","EAS2018",0,0,0,26.2662759855745
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/11/2018 12:00:00 AM","EAS2018",0,0,0,3.19141109359648
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/18/2018 12:00:00 AM","EAS2018",0,0,0,3.64358249925732
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/21/2018 12:00:00 AM","EAS2018",0,0,0,3.53873098081814
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/24/2018 12:00:00 AM","EAS2018",0,0,0,5.60476345816281
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/27/2018 12:00:00 AM","EAS2018",0,0,0,5.35420974206111
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/14/2018 12:00:00 AM","EAS2018",0,0,0,3.11569034977518
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/17/2018 12:00:00 AM","EAS2018",0,0,0,4.11515649878297
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/20/2018 12:00:00 AM","EAS2018",0,0,0,3.43614223921696
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/23/2018 12:00:00 AM","EAS2018",0,0,0,4.67282523306591
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/30/2018 12:00:00 AM","EAS2018",0,0,0,10.6172746646297
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/12/2018 12:00:00 AM","EAS2018",0,0,0,2.91374654406249
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/15/2018 12:00:00 AM","EAS2018",0,0,0,3.21667129787903
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/22/2018 12:00:00 AM","EAS2018",0,0,0,3.79384285043389
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/25/2018 12:00:00 AM","EAS2018",0,0,0,4.89623316999477
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/28/2018 12:00:00 AM","EAS2018",0,0,0,6.09039212182584
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/31/2018 12:00:00 AM","EAS2018",0,0,0,12.2657872347576
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","1/27/2018 12:00:00 AM","EAS2018",0,0,0,1.46420817600993
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","1/30/2018 12:00:00 AM","EAS2018",0,0,0,2.92841635201985
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","2/2/2018 12:00:00 AM","EAS2018",0,0,0,7.32104088004963
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/10/2018 12:00:00 AM","EAS2018",0,1,2.98,3.87681635171616
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/13/2018 12:00:00 AM","EAS2018",0,0,0,2.9312836004063
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/16/2018 12:00:00 AM","EAS2018",0,0,0,3.59377180244
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/19/2018 12:00:00 AM","EAS2018",0,0,0,3.22209252544194
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/26/2018 12:00:00 AM","EAS2018",0,0,0,4.83945631483166
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","3/29/2018 12:00:00 AM","EAS2018",0,0,0,7.131495828963
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",473,"GIDDINGS TX","GIDDINGS","TX",78942,"Wal-Mart","4/1/2018 12:00:00 AM","EAS2018",0,0,0,4.91209805697459
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","2/5/2018 12:00:00 AM","EAS2018",0,0,0,8.92489301263052
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","2/8/2018 12:00:00 AM","EAS2018",0,0,0,10.4427319603568
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","2/11/2018 12:00:00 AM","EAS2018",0,0,0,10.879869577302
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","2/6/2018 12:00:00 AM","EAS2018",0,0,0,10.9062145940103
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","1/27/2018 12:00:00 AM","EAS2018",0,0,0,8.73949255055925
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","1/30/2018 12:00:00 AM","EAS2018",0,0,0,17.4789851011185
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","2/2/2018 12:00:00 AM","EAS2018",0,0,0,43.6974627527963
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",474,"EDNA TX","EDNA","TX",77957,"Wal-Mart","2/9/2018 12:00:00 AM","EAS2018",0,0,0,14.8748216877175
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",475,"ROUND ROCK TX","ROUND ROCK","TX",78664,"Supercenter","1/24/2018 12:00:00 AM","EAS2018",0,0,0,4.39262452802978
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",475,"ROUND ROCK TX","ROUND ROCK","TX",78664,"Supercenter","1/23/2018 12:00:00 AM","EAS2018",0,0,0,4.39262452802978
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",475,"ROUND ROCK TX","ROUND ROCK","TX",78664,"Supercenter","2/1/2018 12:00:00 AM","EAS2018",0,0,0,4.39262452802978
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",475,"ROUND ROCK TX","ROUND ROCK","TX",78664,"Supercenter","1/17/2018 12:00:00 AM","EAS2018",0,0,0,8.78524905605956
1070006638,"Whprs Rbn Egg 13.75OZ","EAS $2.98 Candy Dish",475,"ROUND ROCK TX","ROUND ROCK","TX",78664,"Supercenter","1/27/2018 12:00:00 AM","EAS2018",0,0,0,8.78524905605956
